time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-08-26T09:52:55.290Z,18.703,-66.477,15,2.72,md,7,262,0.5568,0.14,pr,pr2017238004,2017-08-26T12:52:07.823Z,"26km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.04,1.01,0.09,4,reviewed,pr,pr
2017-08-26T09:13:29.290Z,19.0561,-66.133,37,2.67,md,8,251,0.7487,0.28,pr,pr2017238003,2017-08-26T12:27:49.504Z,"65km N of San Juan, Puerto Rico",earthquake,2.55,11.03,0.28,8,reviewed,pr,pr
2017-08-26T08:33:57.720Z,-19.8407,-177.8828,582.06,4.6,mb,,95,4.378,0.94,us,us2000ac11,2017-08-26T08:49:27.040Z,"123km NE of Ndoi Island, Fiji",earthquake,11.8,7.2,0.069,62,reviewed,us,us
2017-08-26T08:12:51.610Z,6.1628,-82.6514,10,5.2,mww,,135,2.404,1.36,us,us2000ac0s,2017-08-26T18:07:52.040Z,"208km S of Punta de Burica, Panama",earthquake,7.5,1.9,0.073,18,reviewed,us,us
2017-08-26T05:36:40.740Z,17.5593,-66.9431,5,2.61,md,3,353,0.4224,0.31,pr,pr2017238002,2017-08-26T07:31:44.899Z,"45km S of Guanica, Puerto Rico",earthquake,14.36,22.76,0.04,3,reviewed,pr,pr
2017-08-26T05:26:47.260Z,35.7853,-98.5753,5,2.8,mb_lg,,79,0.167,0.23,us,us2000abzg,2017-08-26T06:14:06.778Z,"16km WSW of Watonga, Oklahoma",earthquake,0.6,1.7,0.086,35,reviewed,us,us
2017-08-26T04:31:33.830Z,35.0206,-97.8118,5,2.8,mb_lg,,98,0.292,0.8,us,us2000abzc,2017-08-26T21:07:21.439Z,"11km ESE of Chickasha, Oklahoma",earthquake,1.8,2,0.069,55,reviewed,us,us
2017-08-26T04:03:12.889Z,58.9947,-151.4024,47,3.6,ml,,,,0.92,ak,ak16680614,2017-08-26T05:55:45.457Z,"72km S of Homer, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-08-26T00:39:07.360Z,-32.9831,-179.1768,52.51,4.9,mb,,79,3.876,1.04,us,us2000abyq,2017-08-26T01:03:44.040Z,"173km S of L'Esperance Rock, New Zealand",earthquake,3.6,6.7,0.086,42,reviewed,us,us
2017-08-25T23:41:22.950Z,34.2226,24.9676,25.08,4.1,mb,,127,1.064,0.99,us,us2000abxy,2017-08-25T23:57:21.040Z,"87km S of Pirgos, Greece",earthquake,3.8,8.1,0.086,37,reviewed,us,us
2017-08-25T23:20:48.240Z,24.9895,123.4363,8.89,4.8,mb,,49,0.647,0.69,us,us2000abxi,2017-08-25T23:38:56.040Z,"72km NE of Yonakuni, Japan",earthquake,5.1,4.7,0.071,62,reviewed,us,us
2017-08-25T22:45:49.650Z,38.8358,96.0621,10,4.1,mb,,134,9.98,1.2,us,us2000abx5,2017-08-25T23:19:57.040Z,"129km SSW of Changma, China",earthquake,10.4,2,0.13,16,reviewed,us,us
2017-08-25T21:13:24.910Z,-17.5031,-172.2431,10,4.7,mb,,63,2.699,1.52,us,us2000abwf,2017-08-25T21:39:36.040Z,"223km NE of Neiafu, Tonga",earthquake,4.2,1.8,0.115,23,reviewed,us,us
2017-08-25T20:47:29.670Z,50.6123,-175.9089,10,2.8,ml,,227,1.362,0.4,us,us2000abyn,2017-08-26T17:14:56.040Z,"150km SSE of Adak, Alaska",earthquake,6.1,2,,,reviewed,us,ak
2017-08-25T20:16:26.620Z,35.9343333,-84.0301667,10.68,2.66,md,34,54,0.05112,0.16,se,se60178202,2017-08-28T13:56:09.404Z,"10km WSW of Knoxville, Tennessee",earthquake,0.23,0.49,0.136,19,reviewed,se,se
2017-08-25T20:13:17.310Z,58.3825,-137.8689,3.1,3.1,ml,,132,1.253,0.84,us,us2000abve,2017-08-26T17:00:45.040Z,"124km W of Gustavus, Alaska",earthquake,4.9,10.2,0.044,68,reviewed,us,us
2017-08-25T20:08:06.420Z,36.5518333,-89.6518333,8.05,2.87,md,71,23,0.02581,0.13,nm,nm60178197,2017-08-28T15:17:36.249Z,"5km SSW of Lilbourn, Missouri",earthquake,0.12,0.29,0.092,61,reviewed,nm,nm
2017-08-25T19:20:28.720Z,37.0456,140.5295,6.77,4.8,mb,,115,0.847,0.91,us,us2000abu6,2017-08-28T02:43:22.567Z,"13km SSE of Ishikawa, Japan",earthquake,4.7,3.5,0.044,156,reviewed,us,us
2017-08-25T19:13:04.140Z,-14.6151,168.0123,10,5,mb,,44,6.172,1.07,us,us2000abu2,2017-08-26T16:23:58.040Z,"95km SSE of Sola, Vanuatu",earthquake,8.8,1.8,0.067,71,reviewed,us,us
2017-08-25T18:52:44.780Z,36.3583,-98.2003,5,3.2,mb_lg,,45,0.227,0.25,us,us2000abtp,2017-08-26T16:07:11.324Z,"21km SSE of Helena, Oklahoma",earthquake,0.7,1.8,0.056,84,reviewed,us,us
2017-08-25T18:48:30.930Z,35.7774,-98.5698,5,2.6,mb_lg,,76,0.163,0.67,us,us2000abtm,2017-08-26T16:01:13.040Z,"16km WSW of Watonga, Oklahoma",earthquake,1.2,1.8,0.106,23,reviewed,us,us
2017-08-25T18:04:50.120Z,34.2454,25.0027,32.06,4.1,mb,,187,1.044,0.81,us,us2000abt6,2017-08-26T15:45:27.040Z,"84km S of Pirgos, Greece",earthquake,7.8,9.1,0.099,28,reviewed,us,us
2017-08-25T16:38:35.080Z,19.0223,-65.0761,29,2.87,md,7,313,0.744,0.16,pr,pr2017237008,2017-08-25T20:35:40.980Z,"76km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.94,11.56,0.29,5,reviewed,pr,pr
2017-08-25T16:16:48.580Z,36.3602,-98.1867,5,2.8,mb_lg,,44,0.218,0.18,us,us2000abq1,2017-08-25T19:11:42.409Z,"21km SSE of Helena, Oklahoma",earthquake,1,1.9,0.069,54,reviewed,us,us
2017-08-25T16:12:34.173Z,60.1658,-152.8266,88.9,2.5,ml,,,,0.57,ak,ak16668633,2017-08-25T16:18:17.587Z,"35km S of Redoubt Volcano, Alaska",earthquake,,1.2,,,automatic,ak,ak
2017-08-25T14:34:08.680Z,13.4571,120.1886,119.08,4.3,mb,,173,8.341,1.03,us,us2000abpc,2017-08-25T15:18:43.040Z,"26km W of Harrison, Philippines",earthquake,12.7,11.2,0.129,17,reviewed,us,us
2017-08-25T13:24:53.160Z,3.4204,127.0175,58.74,4.5,mb,,156,2.653,1.31,us,us2000abna,2017-08-25T15:39:36.040Z,"217km NNW of Tobelo, Indonesia",earthquake,11.9,12.5,0.145,14,reviewed,us,us
2017-08-25T12:28:19.560Z,50.7413,-178.5676,10,4.6,mb,,174,1.423,0.72,us,us2000abmy,2017-08-25T14:21:19.370Z,"69km SSE of Amatignak Island, Alaska",earthquake,9.3,1.9,0.038,208,reviewed,us,us
2017-08-25T11:41:35.630Z,32.8589,-96.9183,5,3.1,mb_lg,,44,0.376,0.64,us,us2000abmf,2017-08-28T03:06:26.032Z,"5km NNE of Irving, Texas",earthquake,2,2,0.054,88,reviewed,us,us
2017-08-25T10:52:22.790Z,40.3723335,-122.1508331,8.85,2.5,md,10,165,0.1397,0.06,nc,nc72876900,2017-08-25T20:48:33.456Z,"11km E of Cottonwood, California",earthquake,0.39,1.07,0.14,18,automatic,nc,nc
2017-08-25T07:54:29.075Z,62.1466,-152.0877,103.1,2.9,ml,,,,0.54,ak,ak16663596,2017-08-25T13:38:13.156Z,"104km W of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-08-25T07:27:11.710Z,36.3993,71.3398,109.19,4.9,mww,,59,0.949,1.16,us,us2000abl2,2017-08-27T12:52:58.349Z,"35km SSW of Ashkasham, Afghanistan",earthquake,7,5.9,0.071,19,reviewed,us,us
2017-08-25T07:26:51.392Z,62.1575,-152.1087,101.9,3.2,ml,,,,0.82,ak,ak16662331,2017-08-25T14:44:11.468Z,"105km W of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-08-25T05:54:29.570Z,59.8139,-152.4003,102.3,2.8,ml,,,,0.69,ak,ak16662306,2017-08-25T07:53:04.040Z,"32km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-08-25T05:40:03.310Z,-6.2902,155.1599,187.47,4.6,mb,,99,3.64,0.61,us,us2000abkl,2017-08-25T05:55:49.040Z,"36km W of Panguna, Papua New Guinea",earthquake,9.3,6.5,0.077,50,reviewed,us,us
2017-08-25T05:23:08.760Z,18.027,-68.1018,92,3.27,md,10,325,0.718,0.56,pr,pr2017237003,2017-08-25T07:49:32.670Z,"66km SE of Boca de Yuma, Dominican Republic",earthquake,5.58,2.82,0.24,9,reviewed,pr,pr
2017-08-25T05:20:30.090Z,12.3332,42.049,10,4.5,mb,,60,1.116,1.14,us,us2000abkj,2017-08-25T05:39:54.040Z,"50km WNW of Dorra, Djibouti",earthquake,6.6,1.9,0.1,29,reviewed,us,us
2017-08-25T03:49:50.590Z,-22.0087,-179.5107,595.55,4.4,mb,,117,4.821,0.82,us,us2000abk1,2017-08-25T04:07:30.040Z,"172km SSW of Ndoi Island, Fiji",earthquake,13.6,9,0.069,62,reviewed,us,us
2017-08-25T03:03:33.940Z,37.9828,-62.3534,10,4.4,mb,,75,5.917,1.25,us,us2000abji,2017-08-26T02:16:22.981Z,"North Atlantic Ocean",earthquake,6.9,1.9,0.049,122,reviewed,us,us
2017-08-25T02:47:38.960Z,18.2995,-67.5838,86,3.39,md,19,164,0.1348,0.09,pr,pr2017237000,2017-08-25T03:16:59.720Z,"35km W of Rincon, Puerto Rico",earthquake,1.04,0.55,0.28,15,reviewed,pr,pr
2017-08-25T02:12:43.849Z,38.8328,-118.8198,7.2,2.5,ml,44,63.43,0.361,0.155,nn,nn00602119,2017-08-26T02:36:27.839Z,"34km ESE of Yerington, Nevada",earthquake,,1.8,0.53,18,reviewed,nn,nn
2017-08-25T01:06:36.050Z,36.7156677,-121.3596649,0.8,2.53,md,34,111,0.0853,0.06,nc,nc72876675,2017-08-25T16:39:33.836Z,"10km S of Ridgemark, California",earthquake,0.2,1.62,0.19,37,automatic,nc,nc
2017-08-25T00:43:45.590Z,9.5655,-79.378,43.58,4.1,mb,,51,0.602,1.04,us,us2000abiv,2017-08-27T00:54:22.235Z,"29km E of Portobelo, Panama",earthquake,6.3,13.2,0.175,9,reviewed,us,us
2017-08-24T22:46:42.060Z,19.4033,-64.6198,99,2.48,md,3,333,1.2806,0.5,pr,pr2017236007,2017-08-25T00:23:34.927Z,"109km N of Road Town, British Virgin Islands",earthquake,19.8,24.86,0.17,3,reviewed,pr,pr
2017-08-24T21:09:32.680Z,40.3670006,-122.2191696,3.92,2.99,ml,36,37,0.1545,0.53,nc,nc72876580,2017-08-26T23:35:45.501Z,"5km ESE of Cottonwood, California",earthquake,0.7,5.14,0.249,7,automatic,nc,nc
2017-08-24T17:22:47.000Z,-23.7936,-68.8711,108.62,4.3,ml,,129,0.801,0.79,us,us2000abe7,2017-08-27T20:27:39.040Z,"117km SW of San Pedro de Atacama, Chile",earthquake,7.1,12,,,reviewed,us,guc
2017-08-24T17:18:53.150Z,37.4931,141.6287,37.84,4.6,mb,,138,0.764,0.61,us,us2000abe5,2017-08-27T20:20:46.040Z,"55km E of Namie, Japan",earthquake,7.1,7.4,0.071,59,reviewed,us,us
2017-08-24T17:18:30.650Z,52.6299,-162.6381,10,3,ml,,225,2.194,0.66,us,us2000abf4,2017-08-27T20:08:45.040Z,"252km SSE of False Pass, Alaska",earthquake,5.3,2,,,reviewed,us,ak
2017-08-24T16:42:52.970Z,14.446,-92.8212,90.06,4.1,mb,,180,1.093,1.06,us,us2000abdr,2017-08-25T17:06:15.040Z,"52km SW of Puerto Madero, Mexico",earthquake,9.8,8.8,0.065,65,reviewed,us,us
2017-08-24T16:18:32.000Z,14.224,-93.0498,2.18,4.4,mb,,204,1.346,0.72,us,us2000abdg,2017-08-25T16:38:38.040Z,"87km SW of Puerto Madero, Mexico",earthquake,9.3,6.5,0.066,65,reviewed,us,us
2017-08-24T16:11:44.230Z,36.4983333,-89.5585,8.31,2.72,md,65,24,0.04271,0.09,nm,nm60178092,2017-08-25T16:22:52.040Z,"10km SSW of New Madrid, Missouri",earthquake,0.17,0.44,0.142,49,reviewed,nm,nm
2017-08-24T15:32:21.610Z,54.229,169.2378,17.82,4.6,mb,,87,3.271,0.9,us,us2000abd2,2017-08-25T14:14:00.040Z,"235km ESE of Nikol'skoye, Russia",earthquake,8.3,4.2,0.041,174,reviewed,us,us
2017-08-24T14:31:40.545Z,61.3916,-149.9786,40,2.7,ml,,,,0.83,ak,ak16651265,2017-08-24T20:15:39.607Z,"14km S of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-08-24T14:29:32.220Z,61.4523,-152.4877,128.8,2.6,ml,,,,0.5,ak,ak16651258,2017-08-24T16:49:26.844Z,"106km NW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-08-24T12:54:32.120Z,38.7975,-122.7795,1.11,3.5,mw,80,41,0.007867,0.05,nc,nc72876100,2017-08-26T06:41:03.311Z,"3km NW of The Geysers, California",earthquake,0.07,0.11,,3,reviewed,nc,nc
2017-08-24T12:24:09.780Z,19.0036,-64.9595,12,2.47,md,4,295,0.7674,0.2,pr,pr2017236003,2017-08-24T17:33:42.855Z,"73km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.84,7.95,0.08,3,reviewed,pr,pr
2017-08-24T11:01:30.690Z,46.8598,-112.5252,14.49,2.6,ml,,72,0.056,0.31,us,us2000abaq,2017-08-24T15:22:26.040Z,"15km SE of Lincoln, Montana",earthquake,4.1,5.2,0.081,20,reviewed,us,us
2017-08-24T09:54:02.314Z,61.0552,-147.1891,14.5,2.6,ml,,,,0.81,ak,ak16648858,2017-08-24T13:50:07.551Z,"46km W of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-08-24T09:01:36.510Z,34.2346667,-119.4655,14.04,2.62,ml,50,57,0.1694,0.3,ci,ci37982224,2017-08-25T01:24:14.029Z,"19km SSE of Carpinteria, CA",earthquake,0.31,0.77,0.148,87,reviewed,ci,ci
2017-08-24T08:19:24.000Z,-7.8579,128.488,115.98,4.2,mb,,74,2.787,0.79,us,us2000ab8x,2017-08-24T08:48:19.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,6.9,11.8,0.2,7,reviewed,us,us
2017-08-24T08:12:47.200Z,38.829834,-122.8759995,-0.04,2.65,md,34,81,0.0102,0.1,nc,nc72875875,2017-08-24T09:30:04.220Z,"11km WNW of The Geysers, California",earthquake,0.22,0.32,0.08,20,automatic,nc,nc
2017-08-24T08:07:04.640Z,54.1835,169.271,20.38,4.9,mb,,87,3.234,0.64,us,us2000ab8n,2017-08-24T08:24:09.040Z,"239km ESE of Nikol'skoye, Russia",earthquake,9.5,5.2,0.058,94,reviewed,us,us
2017-08-24T05:53:35.371Z,59.7029,-153.3158,106.5,2.7,ml,,,,0.57,ak,ak16647634,2017-08-27T08:03:53.016Z,"83km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-08-24T05:42:03.290Z,18.6911,-66.3211,50,2.87,md,5,234,0.6258,0.22,pr,pr2017236000,2017-08-24T07:58:20.750Z,"24km N of Brenas, Puerto Rico",earthquake,1.71,3.06,0.13,4,reviewed,pr,pr
2017-08-24T05:34:38.870Z,31.3708,130.6027,10,4.6,mb,,122,0.188,0.52,us,us2000ab7j,2017-08-24T12:47:33.481Z,"15km NNW of Ibusuki, Japan",earthquake,4.2,1.8,0.113,23,reviewed,us,us
2017-08-24T05:09:58.110Z,14.5388,-93.2074,35,4.1,mb,,201,1.464,0.87,us,us2000ab7f,2017-08-24T05:39:31.040Z,"87km WSW of Puerto Madero, Mexico",earthquake,8.4,2,0.061,73,reviewed,us,us
2017-08-24T02:12:21.950Z,31.2401,-103.3904,3.25,2.9,mb_lg,,58,0.428,0.69,us,us2000ab6z,2017-08-24T02:38:42.040Z,"22km SSE of Pecos, Texas",earthquake,3.8,7.3,0.066,60,reviewed,us,us
2017-08-24T02:08:59.129Z,58.9074,-154.5679,124.9,2.8,ml,,,,0.71,ak,ak16645253,2017-08-24T02:24:32.111Z,"95km SSE of Old Iliamna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-08-23T22:45:06.090Z,35.978,-97.2084,1.1,2.8,mb_lg,,31,0.082,0.21,us,us2000ab5p,2017-08-23T23:18:29.252Z,"5km NE of Langston, Oklahoma",earthquake,1,1.9,0.062,68,reviewed,us,us
2017-08-23T22:00:50.310Z,19.6009,-109.333,10,4.6,mb,,186,4.104,0.83,us,us2000ab4y,2017-08-23T22:28:19.040Z,"195km ENE of Socorro Island, Mexico",earthquake,11.2,1.9,0.044,154,reviewed,us,us
2017-08-23T21:51:10.090Z,-23.3426,-66.7659,212.48,4.1,mb,,47,1.357,0.98,us,us2000ab4d,2017-08-23T22:10:56.040Z,"107km NNW of San Antonio de los Cobres, Argentina",earthquake,8.9,8.3,0.197,7,reviewed,us,us
2017-08-23T21:47:30.920Z,35.865,-96.687,2.79,2.5,mb_lg,,47,0.111,0.14,us,us2000ab46,2017-08-23T22:02:25.040Z,"13km NNW of Stroud, Oklahoma",earthquake,1.8,6.2,0.074,48,reviewed,us,us
2017-08-23T20:58:44.910Z,35.4129,74.5969,46.36,4.6,mb,,70,2.072,0.79,us,us2000ab3e,2017-08-27T20:02:00.040Z,"24km WNW of Idgah, Pakistan",earthquake,7.3,3.3,0.058,89,reviewed,us,us
2017-08-23T20:11:21.430Z,21.2916667,-156.6488333,13.983,3.51,ml,23,210,0.3291,0.17,hv,hv61881021,2017-08-27T19:04:20.040Z,"24km NNE of Waialua, Hawaii",earthquake,0.52,0.73,0.163,29,reviewed,hv,hv
2017-08-23T20:05:26.170Z,5.6505,-82.6336,10,4.4,mb,,167,2.913,0.84,us,us2000abs1,2017-08-27T18:59:11.040Z,"264km S of Punta de Burica, Panama",earthquake,10.5,2,0.179,9,reviewed,us,us
2017-08-23T19:41:59.990Z,36.831501,-121.5615005,5.55,2.69,ml,49,44,0.02017,0.11,nc,nc72875465,2017-08-27T06:42:51.919Z,"2km SW of San Juan Bautista, California",earthquake,0.2,0.36,0.199,9,automatic,nc,nc
2017-08-23T19:37:44.380Z,37.6256676,-118.9741669,4.74,2.65,md,37,76,0.01428,0.04,nc,nc72875460,2017-08-23T22:22:03.266Z,"2km S of Mammoth Lakes, California",earthquake,0.23,0.34,0.27,33,automatic,nc,nc
2017-08-23T18:03:54.500Z,35.677,-97.4139,5.725,3.6,ml,,18,,0.2,us,us2000ab1e,2017-08-27T18:31:50.603Z,"6km ENE of Edmond, Oklahoma",earthquake,0.9,6.7,,,reviewed,tul,tul
2017-08-23T17:43:58.140Z,6.4311,123.7728,44.9,4.2,mb,,103,1.902,0.53,us,us2000abry,2017-08-27T17:47:37.040Z,"30km WSW of Bantogon, Philippines",earthquake,6.9,12.1,0.159,11,reviewed,us,us
2017-08-23T17:21:17.400Z,22.4013,94.6199,105.34,4,mb,,139,0.973,0.58,us,us2000abs2,2017-08-27T17:35:50.040Z,"61km WNW of Monywa, Burma",earthquake,4.4,8.7,0.173,9,reviewed,us,us
2017-08-23T17:21:03.081Z,59.705,-153.3309,105.8,3.3,ml,,,,0.67,ak,ak16639084,2017-08-23T17:34:46.133Z,"84km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-08-23T16:33:32.094Z,59.9405,-153.3126,133.4,2.6,ml,,,,0.57,ak,ak16637908,2017-08-23T16:49:53.877Z,"68km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-08-23T13:56:24.380Z,18.4433,-67.3698,17,2.54,md,4,203,0.1242,0.04,pr,pr2017235007,2017-08-23T16:58:38.437Z,"17km NW of Rincon, Puerto Rico",earthquake,1.09,0.8,0.2,4,reviewed,pr,pr
2017-08-23T13:42:53.870Z,36.1954,44.997,8,5.1,mww,,41,0.68,1.21,us,us2000aay1,2017-08-25T11:20:34.461Z,"35km ENE of Kuysinjaq, Iraq",earthquake,5.1,1.8,0.083,14,reviewed,us,us
2017-08-23T12:42:04.330Z,52.7101,-174.4064,171.85,4.2,mb,,150,1.187,0.84,us,us2000aaxv,2017-08-23T15:58:25.167Z,"58km NNW of Atka, Alaska",earthquake,10,12.9,0.062,72,reviewed,us,us
2017-08-23T12:12:02.540Z,19.006,-65.3953,10,2.7,md,4,286,0.7075,0.21,pr,pr2017235006,2017-08-23T15:49:50.390Z,"77km NNE of Luquillo, Puerto Rico",earthquake,5.2,8,0.44,4,reviewed,pr,pr
2017-08-23T12:07:26.980Z,-35.6092,-178.6555,10,4.6,mb,,234,3.126,0.54,us,us2000aaxk,2017-08-23T12:36:03.040Z,"East of the North Island of New Zealand",earthquake,12.6,2,0.116,22,reviewed,us,us
2017-08-23T11:57:26.080Z,-15.2996,-73.9996,69.01,4.6,mb,,144,4.298,0.58,us,us2000aaxe,2017-08-23T15:34:03.144Z,"37km SW of Coracora, Peru",earthquake,8,9.1,0.096,32,reviewed,us,us
2017-08-23T10:12:56.820Z,-23.8646,-67.1987,207.54,4.4,mb,,34,1.279,1.14,us,us2000aavx,2017-08-23T10:31:12.040Z,"97km WNW of San Antonio de los Cobres, Argentina",earthquake,4.7,8,0.134,16,reviewed,us,us
2017-08-23T09:47:28.870Z,19.422,-65.1953,59,2.83,md,10,286,1.1179,0.31,pr,pr2017235005,2017-08-23T11:59:29.471Z,"122km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.2,14.87,0.11,5,reviewed,pr,pr
2017-08-23T09:19:50.420Z,18.6858,-65.2501,79,2.9,md,9,242,0.3797,0.15,pr,pr2017235004,2017-08-23T11:58:51.343Z,"42km N of Culebra, Puerto Rico",earthquake,2.3,1.53,0.45,8,reviewed,pr,pr
2017-08-23T03:07:34.070Z,18.7788,-64.2525,23,2.49,md,3,343,1.1327,0.15,pr,pr2017235002,2017-08-23T07:35:25.945Z,"55km NE of Road Town, British Virgin Islands",earthquake,3.15,14.16,0.36,2,reviewed,pr,pr
2017-08-23T02:21:37.720Z,19.3463333,-155.0986667,6.688,2.52,ml,40,149,0.03761,0.13,hv,hv61880591,2017-08-23T23:17:49.040Z,"17km ESE of Volcano, Hawaii",earthquake,0.47,0.5,0.191,11,reviewed,hv,hv
2017-08-23T00:10:55.970Z,51.1629,-179.9713,39.34,4.4,mb,,204,0.505,0.87,us,us2000aatv,2017-08-23T00:44:15.940Z,"61km W of Amatignak Island, Alaska",earthquake,9,5.2,0.052,107,reviewed,us,us
2017-08-22T22:26:14.510Z,11.0135,124.7364,10,5,mb,,102,4.006,0.95,us,us2000aasy,2017-08-24T13:31:57.394Z,"8km NNE of Talisayan, Philippines",earthquake,9.5,1.9,0.062,84,reviewed,us,us
2017-08-22T22:22:30.770Z,58.9602,-154.2202,136.4,2.6,ml,,,,0.56,ak,ak16625260,2017-08-22T22:33:37.737Z,"96km SSE of Old Iliamna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-08-22T22:22:18.250Z,14.4116,-93.189,10,4.5,mb,,173,1.451,1.11,us,us2000aasv,2017-08-22T22:55:40.040Z,"89km WSW of Puerto Madero, Mexico",earthquake,4.5,1.9,0.046,140,reviewed,us,us
2017-08-22T22:14:54.110Z,14.2263,-93.1893,10,4.9,mb,,173,1.478,1.26,us,us2000aasp,2017-08-22T22:42:49.040Z,"99km WSW of Puerto Madero, Mexico",earthquake,7.2,1.7,0.035,249,reviewed,us,us
2017-08-22T22:06:21.540Z,19.0575,-64.0586,48,2.47,md,4,338,1.4355,0.05,pr,pr2017234037,2017-08-22T23:06:14.995Z,"92km NE of Road Town, British Virgin Islands",earthquake,4.25,6.78,0.07,3,reviewed,pr,pr
2017-08-22T21:30:49.910Z,51.4115,178.3671,52.92,2.9,ml,,276,0.535,0.25,us,us2000aasj,2017-08-22T23:43:24.040Z,"60km S of Little Sitkin Island, Alaska",earthquake,11.5,18.5,,,reviewed,us,ak
2017-08-22T21:25:34.860Z,35.903,-116.9228333,6.74,2.6,ml,31,62,0.07569,0.12,ci,ci37980680,2017-08-22T23:56:07.250Z,"44km ENE of Trona, CA",earthquake,0.19,0.57,0.127,26,reviewed,ci,ci
2017-08-22T19:51:59.450Z,35.9043333,-116.9223333,6.14,4.07,mw,38,55,0.07437,0.15,ci,ci37980632,2017-08-27T19:57:40.820Z,"44km ENE of Trona, CA",earthquake,0.16,0.55,,6,reviewed,ci,ci
2017-08-22T18:24:42.270Z,51.5443,-178.4079,18.75,2.5,ml,,190,0.314,0.78,us,us2000aar8,2017-08-23T15:17:05.040Z,"42km SSW of Tanaga Volcano, Alaska",earthquake,3,6.4,,,reviewed,us,ak
2017-08-22T18:22:52.190Z,-6.6609,127.3973,394.55,4.2,mb,,55,4.086,0.83,us,us2000aapq,2017-08-23T14:56:56.040Z,"290km NE of Dili, East Timor",earthquake,5.5,6.8,0.087,38,reviewed,us,us
2017-08-22T16:30:09.320Z,19.0635,-65.1318,36,2.95,md,3,292,0.7709,0.08,pr,pr2017234035,2017-08-22T19:49:12.898Z,"82km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.58,8.8,0.14,3,reviewed,pr,pr
2017-08-22T16:26:09.950Z,-3.176,128.9613,48.99,4.3,mb,,66,3.292,0.95,us,us2000aana,2017-08-22T18:47:27.040Z,"18km NNE of Amahai, Indonesia",earthquake,7.7,8.5,0.103,27,reviewed,us,us
2017-08-22T14:41:10.689Z,63.1794,-144.2782,0.2,2.6,ml,,,,1.2,ak,ak16619686,2017-08-22T14:50:40.667Z,"67km WSW of Tok, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-08-22T14:32:59.560Z,40.5346667,-121.5766667,3.71,2.69,md,19,80,0.004922,0.16,nc,nc72874330,2017-08-25T16:32:02.212Z,"26km E of Shingletown, California",earthquake,0.31,0.3,0.13,39,reviewed,nc,nc
2017-08-22T13:36:58.060Z,37.792,-122.602,5.31,2.98,ml,159,96,0.06686,0.08,nc,nc72874215,2017-08-27T22:47:21.487Z,"11km SSW of Tamalpais-Homestead Valley, California",earthquake,0.12,0.22,0.204,66,reviewed,nc,nc
2017-08-22T12:29:44.875Z,59.5617,-152.7842,79.7,2.5,ml,,,,0.54,ak,ak16618579,2017-08-22T12:41:40.979Z,"58km WSW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-08-22T12:12:39.080Z,35.1381667,-116.5205,9.69,2.73,ml,25,44,0.1063,0.15,ci,ci37980096,2017-08-22T20:15:26.529Z,"20km SE of Fort Irwin, CA",earthquake,0.18,0.48,0.159,137,reviewed,ci,ci
2017-08-22T11:05:31.260Z,-5.4254,146.9035,224.07,4.6,mb,,75,9.239,0.78,us,us2000aajp,2017-08-22T12:40:29.959Z,"124km E of Madang, Papua New Guinea",earthquake,7.8,6.8,0.061,79,reviewed,us,us
2017-08-22T10:39:37.030Z,19.508,-67.5993,50,3.03,md,8,268,1.1299,0.3,pr,pr2017234030,2017-08-22T18:29:13.541Z,"124km NNW of San Antonio, Puerto Rico",earthquake,3.09,12.1,0.43,7,reviewed,pr,pr
2017-08-22T10:17:51.270Z,19.49,-64.3456,86,2.46,md,3,340,1.5086,0.18,pr,pr2017234029,2017-08-22T18:12:34.494Z,"122km NNE of Road Town, British Virgin Islands",earthquake,7.58,10.82,0.09,3,reviewed,pr,pr
2017-08-22T09:56:29.980Z,47.6825,-121.4386667,5.3,2.6,ml,37,40,0.1693,0.39,uw,uw61297037,2017-08-22T17:38:46.916Z,"27km SE of Gold Bar, Washington",earthquake,0.49,1.03,0.232,25,reviewed,uw,uw
